keyword,text,likes,comments_count,shares
明星,啊！！！ 又是换防没明白！！！文森特你扑啥扑！！！ 被这样被特雷杨绝杀了#詹姆斯生涯41000分##勇士寻找明星球员搭档库里##特雷杨绝杀湖人#​,0,0,0
明星,#尖叫之夜直播#尖叫夜红毯来了，啊啊啊大明星成毅要来了，万人瞩目，非常期待，三年三爆，待播大男主剧集万众期盼，不限题材扛剧生闪耀爱奇艺尖叫之夜大男主@成毅，我们一起为成毅尖叫啊啊啊#尖叫之夜红毯#｜#成毅 爱奇艺尖叫之夜#L那一片绿海_的微博视频​,0,0,0
明星,范冰冰悼念琼瑶，赵薇悼念琼瑶，林心如悼念琼瑶。琼瑶遗体火化和花葬下周三（11日）进行，上午9点举行简单家祭火化，下午在阳明山举行花葬。琼瑶捧红了这么多明星，看看谁会去现场参加花葬？ ​,0,0,0
明星,这种体量的明星，团队都是自己人，也有100%话语权，但是粉丝还是会觉得自家艺人是小小打工仔，工作人员都欺负他们。这是娱乐圈的通病​,0,0,0
明星,补档一支不太一样的直拍是朱志鑫第一次出晚会外务，也是第一次出现在江苏卫视。当时我被安排在了舞台摇滚区，全程几乎只能看到背影，拍不到什么索性就一直在喊他的名字，其实我这个视角光和水还蛮漂亮的，模糊朦胧，水光交织，明明是全场最近的位置，却感觉比所有人离得都要远。我记得当时有两个舞 ​展开c,0,0,0
明星,#尖叫之夜红毯#尖叫之夜红毯已经正式开启了，十个勤天现身现场，看起来状态好好啊……接下来陆续还有好多明星出现，超级期待，超级激动啊。#尖叫之夜海报站位#​,0,0,0
明星,#林高远##成都混合团体世界杯#嘟嘟小嘴点点小脑袋LClear-sky-z的微博视频​,0,0,0
明星,小哥哥你...（新发的🫘）同样的动作和bgm🥹🥹#张凌赫雪中执伞#​,0,0,0
明星,241207 Counting Stars 数星星上海签售会🥲Ltwobytwo的微博视频​,0,0,0
明星,路人：哪个明星来，怎么这么多人怎么只有粉丝，本人也没来啊（sorry，很多明星就算到场可能都不如祺应援打卡人多……） ​,0,0,0
明星,#张杰专辑要得音乐电影#花絮EP04——让时间静止的假人挑战！我们！做到了！（不是）（串台了）@张杰L张杰工作室的微博视频​,0,0,0
明星,六星街里还传来，复活请求吗～#非正式跨年派对##非正式答题挑战赛#转发一下，送我一条命再战！这一次，我一定拿下鞠婧祎铁杆粉丝称号！#鞠婧祎安利进行时#答题挑战赛​,0,0,0
明星,宋亚轩超话表情管理顶级的大明星～@时代少年团-宋亚轩我的心跟着那根亮闪闪的发饰晃啊晃啊晃🥰#腾讯音乐由你榜#q音：K体贴K体贴-时代少年团-宋亚轩#宋亚轩体贴#【宋亚轩颜值主唱】【宋亚轩人气TOP】LbabySong·宋亚轩的微博视频@时代少年团-宋亚轩​,0,0,0
明星,#赵丽颖新加坡红毯#zly#赵丽颖 我觉得今天很nice#新加坡电影节修15p乔妍大明星来了​,0,0,0
明星,#白鹿蝴蝶兰大片#特别特别适合花朵元素的女明星人比花娇🌸因为白鹿@白鹿my出场即出圈的美貌和落落大方亭亭玉立的身段气质，本人宣布已经成为她的红毯颜粉​,0,0,0
明星,摩登兄弟超话#超话大赏##年度十大星动超话#2024超话大赏#刘宇宁尖叫之夜出发路透#你在我面前永远都闪闪发光，就像整个宇宙的星光都洒在你身上🥰♡ℒ𝒾𝓊 𝒴𝓊 𝒩𝒾𝓃𝑔♡摩登兄弟刘宇宁🍋刘宇宁🍋lyn🍋宁哥🍋棚主《无心生大梦》K无心生大梦​,0,0,0
明星,这是宇文玥，我吻了上去。 ​,0,0,0
明星,李柱延超话🐱#李柱延画报人生#241203 泡泡摩奇签售 上海奔富向钱🧧cr.shizukuorange🐈柱延个人ins: tbzuyeon【DID认领】❄️微博正文❄️【生日点亮】🩵微博正文🩵【招新】🐱微博正文🐱 ​,0,0,0
明星,发布了头条文章：《胡静怡：向王霜学习，希望将来进江大女足》O胡静怡：向王霜学习，希望将来进江大女足​,0,0,0
明星,额，奇豆买了30元的，都给成毅了，瞬间就没了哈哈哈哈哈哈哈，余额老有90个奇豆花不出去，烦死啦！#成毅 爱奇艺尖叫之夜#​,0,0,0
明星,#孙艺洲解锁赛车手身份#看呐，孙艺洲顺利拿到赛照，成功转型赛车手。曾经《飞驰人生》里的角色局限已被打破，如今的他身着红色赛车服，帅气难掩，在赛车界开启新的冒险，他的每一次加速都将是对自我的超越，对梦想的追逐。 ​,0,0,0
明星,丁禹兮超话🤍#丁禹兮璀璨如星#🤍#向全世界安利丁禹兮#ʔ•̫͡•ʕ ‎·我许愿有一条很长的围巾 将我珍视的东西围在一起⛄️（别太美了啊啊啊宝宝你是我妈妈@丁禹兮​,0,0,0
明星,最原耽的情节不过是  首尔的初雪time  宋恩说穿着郑橙餐的外套踩雪玩  送出外套的人只裹个马甲慢悠悠地在边上跟着他  跟朋友吵闹着回到暖烘烘的练习室  又脱下沾雪的衣物练习双人舞唷~I fine ​,0,0,0
明星,闵熙珍谈及NewJeans时说：“开始这个项目，是因为我有明确的理由去做这个项目，认为当中存在有价值的东西能够向世界展示。我有信心对于好的作品，没有人能拒绝。”闵熙珍还说：“和别人一起工作时，是将对方的才能与自己的才能融合使用。我会尽量不干涉对方，如果要按照自己的方式做，那就不需要和别 ​展开c,0,0,0
明星,milklove超话起太早犯困牛，怎么撑着头小憩都这么帅L奶牛鸡越来越fong的微博视频​,0,0,0
明星,#业余志豪 我被双轨剧组坑了#剧组女一号亲自出来发声你们说208卖惨无病呻吟，现在真【业内】【普通人】出来控诉，是谁还在阻止剧粉【正常维权】❓是谁在压榨【普通人】【正常维权】空间❓这个双轨阴阳班底的破事我们就要把它撕开，今天谁来了都不管用哈​,0,0,0
明星,宋亚轩超话#腾讯音乐由你榜#🎵QQ音乐：K体贴K体贴-时代少年团-宋亚轩#宋亚轩体贴#入股宋亚轩是一项稳赚不赔的投资送我出门vlog：L时代少年团-宋亚轩的微博视频@时代少年团-宋亚轩​,0,0,0
明星,#汪苏泷说徐志胜唱歌像大叫驴#徐志胜《团建不能停》里一曲《怪天气》，歌词清晰如流水，调却如大叫驴般难以捉摸！L微博综艺的微博视频​,0,0,0
明星,#孙艺洲解锁赛车手身份#孙艺洲凭借赛照成为赛车手，开启全新身份之旅。回顾《飞驰人生》中刘显德的驾考坎坷，更显孙艺洲如今成就之不易。他身着红色赛车服帅气亮相，仿佛带着风的速度与激情，在赛车领域的未来发展充满希望与憧憬。L娱老汉的微博视频​,0,0,0
明星,防弹少年团中转站超话退坑急出 走v 都是金标p1 整图 210不包，p2 50不包一起收送有瑕的转r旻和出厂瑕的转r俊（卡是塞专辑里发） ​帮d出了抽人送5r ​,0,0,0
明星,#无名的人 一定要出人头地啊各位#张韶涵唱《雄狮少年2》的主题曲感觉一下燃起来了，生活好像有了希望，张韶涵的声音总能给人力量，让普通人觉得生活肯定会变好的，无名的普通人啊，我们一定会出人头地的！！L富婆的一万个墙头的微博视频​,0,0,0
明星,极地航行超话#极地航行 琴鼓双强将victory#这个跟《想你》真的适配度百分百！我和你的关系问你是否愿意隔着遥远距离我为你着迷无法舍弃我和你都在原地为何总是逃避即使这世界充满猜疑我却只在乎你只想和你 ​,0,0,0
明星,好家伙！都给我去看九重紫！！！昨天看孟姐新剧宣传的排面 今天就成我新的电子榨菜！！！果然就爱看点这种重生复仇的俗套剧情！！我的妈 孟姐演技不错啊 李昀锐也好帅！！！两人在一起好养眼！！！！！！！ ​,0,0,0
明星,随着中国8-0法国，乒乓球混团世界杯，第二阶段最新排名如下1 🇨🇳中国———得失局48/8—-积12分2 🇰🇷韩国———得失局44/20—积11分3 🇷🇴罗马尼亚—得失局39/26—积10分4 🇭🇰中国香港—得失局34/35—积10分5 🇯🇵日本———得失局33/31—积9分6 🇩🇪德国———得失 ​展开c,0,0,0
明星,任嘉伦超话风花雪月失色心间，只有你是年复一年的喜欢@任嘉伦Allen⁴¹¹#任嘉伦#rjl#任嘉伦DNA音乐节首秀#．嗨放派3收官总结L嗨放派官博的微博视频​,0,0,0
体育,#谷爱凌决赛摔倒#自由式滑雪u型场地世界杯云顶站女子决赛中，谷爱凌@青蛙公主爱凌第一跳中失误摔倒。在此前的资格赛中，谷爱凌89.50分排名第1。L中国蓝新闻的微博视频​,0,0,0
体育,羽生结弦超话#羽生结弦30岁生日#羽生结弦最新个人冰演巡演Echoes of Life首场将于生日当天——12月7日，在埼玉超级竞技场盛大揭幕❄️🎂12月7日、9日、11日为埼玉公演，第二站将在2025年1月3日、5日在广岛绿地竞技场，第三站2月7日、9日在千叶LaLa arena TOKYO-BAY举行。五星体育🎶全网独家 ​展开c,0,0,0
体育,祝羽生结弦30岁生日快乐！羽生结弦邀请你来看今天首场冰演！五星体育将在12月7日和9日分别带来羽生结弦《Echoes of Life》冰演的两场公演付费直播！#羽生结弦个人冰上巡演##羽生结弦Echoes of Life##羽生结弦冰演#L五星体育的微博视频​,0,0,0
体育,#王曼昱vs赤江夏星#🐟#王曼昱3比0赤江夏星#241206第二阶段循环赛 | 中国体育2#又被王曼昱帅到了#​​​,0,0,0
体育,#谷爱凌夺冠##谷爱凌李方慧包揽冠亚军#女子颁奖仪式现场！祝贺谷爱凌李方慧！#国际雪联世界杯在中国#L国际雪联的微博视频2张家口·密苑云顶乐园(云顶滑雪场)​,0,0,0
体育,CBA常规赛第14轮 - 狮群之夜！📅2024年12月7日 今晚 19:35🦁广州朗肽海本 -@山西汾酒职业篮球俱乐部📺直播平台：@广东体育频道@咪咕篮球🤔【两队近况】窗口期后的广州朗肽海本拿下近4场比赛的3场胜利后，球队排名来到第13位。新援麦考尔的到来让球队在拥有4名外援的情况下为教练组提 ​展开c,0,0,0
体育,希望图雷好好干有朝一日可以像弗格一样，把一家人都接来沈阳，在辽宁体育馆看你打比赛💪 ​,0,0,0
体育,羽超12月7日下午对阵厦门体育集团 vs 瑞昌羽球学院深圳羽众 vs 江苏天目湖多人兼项出战#世说新羽##羽超联赛#中国羽毛球队超话​,0,0,0
体育,羽超常州联赛1201安徽兴航 | 张佳晗 康嘉格 彭梓芯厦门体育集团 | 黄东萍 魏雅欣青岛仁洲 | 陈芳卉浙江竞体 | 吴梦莹 陈樊淑恬 章文筱 陈奕诺 ​,0,0,0
体育,被国米，送乌龙，2次点球取消，重注走水，搞的很郁闷。来！深度干货足球分析个英超两场。--------------------------------------------维拉想在垫底的南安普顿身上找回自信，如何客观的判断维拉的进攻能力？？----------------------------------------布伦特福德主场不败的战绩还能不能延续？坦 ​展开c,0,0,0
体育,"这三人坐一塊梦回""排队""，美好的回忆就突然勾起来了王楚钦孙颖莎 cr水印L我觉得可爱啊的微博视频​",0,0,0
体育,邱贻可：衣服又没拿何卓佳：天天给她拿东西邱贻可：这孩子真是L精神病院派来的猴子的微博视频​,0,0,0
体育,经过这三天混双越看越好笑了完全看出我儿对这个项目的“决心和厌烦”所以不用气不要焦虑…这也太好笑了这B混双 ​,0,0,0
体育,莎：别坐一块儿，得避嫌                                                           头：我不，我就要坐这儿！自己的名分自己挣（cr.见水印）L小蛋SZ的微博视频​,0,0,0
体育,#哈尔滨历史##发现哈尔滨##寻找记忆中的哈尔滨##老照片里的哈尔滨##老照片#【哈尔滨旧影】1942年，总部设在哈尔滨的俄罗斯法西斯党事实上的头目康斯坦丁·弗拉基米罗维奇·罗扎耶夫斯基(Константи́н Влади́мирович Родзае́вский)在位于哈尔滨市道里区中医街上的体育 ​展开c,0,0,0
体育,【#出现在四川花开天下的神级舞台#】从Livehouse到万人体育馆，王以太用作品打动了越来越多的人！距离在现场听@王以太不闪火唱歌还有7天！#2025四川卫视花开天下新年演唱会#王以太超话L金熊猫剧场的微博视频​,0,0,0
体育,龙卷风抓钱机真酷，想体验一番体育综合L小禾禾籽的微博视频​,0,0,0
体育,发布了头条文章：《胡静怡：向王霜学习，希望将来进江大女足》O胡静怡：向王霜学习，希望将来进江大女足​,0,0,0
体育,随着中国8-0法国，乒乓球混团世界杯，第二阶段最新排名如下1 🇨🇳中国———得失局48/8—-积12分2 🇰🇷韩国———得失局44/20—积11分3 🇷🇴罗马尼亚—得失局39/26—积10分4 🇭🇰中国香港—得失局34/35—积10分5 🇯🇵日本———得失局33/31—积9分6 🇩🇪德国———得失 ​展开c,0,0,0
体育,【转发祝贺！#谷爱凌滑雪世界杯夺冠##李方慧亚军#】今天，2024-2025赛季国际雪联自由式滑雪U型场地世界杯决赛在张家口崇礼密苑云顶乐园举行，中国选手谷爱凌@青蛙公主爱凌获得冠军。另一位中国选手@自由式滑雪U型场地李方慧获得亚军，恭喜！#谷爱凌首轮摔倒仍夺冠#via.央视新闻   ​展开c,0,0,0
体育,【#王楚钦最平淡的语气说最狠的话#】#孙颖莎口误把法国队说成韩国队#孙颖莎表示：“混双的配合经过前两场磨合，越来越好。针对韩国（摇头纠正）法国队的特点，我们也有一定的准备，今天整体的感觉不错。”王楚钦回应前两局比赛胶着，10比8时发球得分，淡淡地表示：“想着发死他。对方还是很强，打球很 ​展开c,0,0,0
体育,崽…商量下 下次能把包放边上么！或者🍬放兜里这全程拍了妹妹穿裤子旁边的你在找🍬就有点林高远超话@Eric-林高远L圆不隆咚YBLD的微博视频​,0,0,0
体育,采访L笑得我鼻孔都没啦的微博视频​,0,0,0
体育,最近有网友告诉我一个梗，球迷diss爱德华兹的时候喜欢叫他“华为”…解释为：爱德华兹+这个世界着急着要听年少有为的故事我能跟爱德华兹捆绑在一起被黑，也不差啥了哈哈哈哈哈哈，荣幸。而且确实是个很有意思的包袱，以后就华为了，好或者不好都能用👌🏼 ​,0,0,0
体育,马龙超话#马龙的荣耀之路主题展览#观影马上开始快来金逸影城CINITY厅看比赛吧L散装火龙果超市的微博视频​,0,0,0
体育,#张博恒玩滑翔伞腿软但嘴硬#张博恒玩滑翔伞人菜瘾大，嘴上说着不怕，身体还是很诚实的，滑下来的一瞬间听到茶茶声音都是抖的！哈哈哈有公开处刑内味儿了，不过u1s1第一次玩滑翔伞这个表现已经很厉害啦！，（想采访一下茶茶，下次还会玩吗？）#我家那小子#​,0,0,0
体育,#nba#今天播的这场比赛因为wemby不在少了一丢丢观赏性 加上科林斯被驱逐 马刺内线打得更艰难啦 进攻端只有尚帕尼c住了 第一节爆种后劲虽然不差但没有13x4哈哈哈哈 保罗也很不错助攻已经直逼基德纪录📝 国王人员齐整 打得好 期待下一场比赛！！！ 最后附上下班随舞L丨泱泱丨的微博视频​,0,0,0
体育,十二月七日，成都，世乒混团世界杯。去年的世乒赛，还有赠票，今年的混团赛一票难求，场内坐满场外堵满，火得一塌糊涂，这是为什么？#国乒8比0法国##国乒混团世界杯8连胜#L体域的微博视频​,0,0,0
体育,：10比8的时候你的发球直接得分 那个时候你是怎么考虑的头：想着发死他（外媒翻译：想着 fast哈哈哈哈哈哈哈哈哈哈哈哈哈🤣 ​,0,0,0
体育,🇲🇴学生的repo～人超好，帅到没边#汪顺#cr：O网页链接​,0,0,0
旅游,#浦城微新闻#【武夷山与浦城：携手举办旅游交流活动，推进两地旅游产业发展！】12月4日，浦城县文化体育和旅游局携手武夷山旅游协会，共同开展两地旅游产业交流活动。此次活动吸引了武夷山旅游产业机构代表与本地旅游机构代表齐聚浦城，旨在深入挖掘浦城县丰富的文化和旅游资源，进一步加强与两地旅游 ​展开c,0,0,0
旅游,#周末去哪儿#本周六（12月7日），约上游玩“搭子”，跟着赛事去旅行！去百丈湖国际旅游度假区感受滨水生活，体验2024年雅安百丈湖首届水上运动邀请赛带来的速度与激情。2雅安·百丈湖成都生活超话LJOJO去旅行1的微博视频​​​,0,0,0
旅游,前两天去遂宁开了两个会，第一次住在遂宁。原来，低调的遂宁是一座极其美丽的城市，尤其是夜游涪江，美景塞满了眼睛。还认识了几个美女，此刻，万物皆沉寂 ，唯有你们是在水一方的一抹旖旎。去遂宁旅游的最好季节是春天，冬天让这座城市体态臃肿。不过，她的身体已经怀上了明年的姹紫嫣红。遂宁 ​展开c,0,0,0
旅游,#李子柒邀你来四川过大年#12月7日，“2024四川省冬季旅游启动仪式”在九寨沟县举行，四川非遗大使李子柒头戴非遗漆珠发卡亮相，推介四川春节旅游，邀请大家共度佳节。四川作为春节发源地，将推出龙狮队伍、彩灯、灯会等庆典活动，共2394场音乐剧目，为游客带来精彩节日体验。#四川人的春节太会玩儿#​展开c,0,0,0
旅游,【#李子柒被平翘舌难住吃螺丝#】12月7日，#李子柒又营业了#。@李子柒头戴非遗漆珠发卡现身四川省冬季旅游启动仪式活动现场，推介四川非遗过大年时，被平翘舌音难住“吃螺丝”，网友狂刷屏鼓励“别紧张”！#李子柒为春节发源地打call#L四川观察的微博视频​,0,0,0
旅游,山东DAY8 📍烟台所城里—朝阳街—烟台山—张裕酒文化博物馆—月亮湾—东山栈桥—渔人码头—烟大小吃街—万象汇又是citywalk的一天🍂🍸下一站：淄博#本周日常##烟台##山东旅游#2烟台·烟台渔人码头​,0,0,0
旅游,12月6日晚，2024年“冬游广西”文化和旅游冬季大夜市（南宁主场）暨“跟着演唱会去旅行”嘉年华在广西体育中心隆重开幕。主会场广西体育中心喷泉广场现场打造了周深演唱会为主题的“在米‘深’边”打卡区，吸引众多粉丝前来打卡拍照。L930老友记的微博视频​,0,0,0
旅游,我的北京旅游照片。​,0,0,0
旅游,孙佳俊超话➕#泳创佳绩#上午澳门旅游大学的孙佳一点新闻直播cut#孙佳俊#@孙佳俊-（等我找到高清源再替换）L洛洛養狗日記的微博视频​,0,0,0
旅游,韩国和日本好像都要对咱开放免签了，有人说这是我们拖延症的胜利……嘿嘿……我完全就是这么想的啊…… ​,0,0,0
旅游,假装还在夏天#上海迪士尼##颜值#​,0,0,0
旅游,好家伙，晚上跟朋友玩嗨了，我还纳闷怎么一晚上没人催我回家呢刚进家门一看。家里没人。旅游去了又没带我​,0,0,0
旅游,#诗意徽源 和美绩溪##绩溪文旅资讯#“扬之讲坛”系列｜徽州传统建筑营造O“扬之讲坛”系列｜徽州传统建筑营造O“扬之讲坛”系列｜徽州传统建筑营造​,0,0,0
旅游,还没看九重紫，因为我今天要闪现西安，有没有西安的宝宝给点旅游建议，顺便西安汉服店多不多，要质感好一点那种，大概都在哪里，想去逛逛 ​,0,0,0
旅游,放假想旅游但是应该没有人想和我一起去玩儿可能是我做人太失败了也可能是天意证明我该好好画画好好学英语了，，有两个朋友到成都附近玩都不找我(好挫败)讨厌她们(呜呜) ​,0,0,0
旅游,#三秦四季#冬天的诗经里小镇，美不胜收沣河之畔，落日的余晖宛如神祇倾洒的金纱轻柔地覆于潺潺流淌的河面之上粼粼波光，恰似细碎的金箔随着水流悠悠荡漾极目远眺，广袤无垠的田野里麦田在凛冽的寒风中坚守着生机与希望L诗经里官方微博的微博视频​​​,0,0,0
旅游,旅游中的海恩 ​,0,0,0
旅游,#长沙滨河路梧桐树叶黄了#这是长沙最最浪漫的梧桐大道，沿着滨河路很长一段，梧桐树叶已金黄，光影婆娑，随风摇曳，真的感觉太美好了。地址在浏阳河边上滨河路，可以坐地铁6号线到隆平水稻博物馆下然后走1号出口，向西方向，找个晴天快去打卡吧！#长沙最浪漫的梧桐大道#L我爱长沙的微博视频​展开c,0,0,0
旅游,福州鼓山石刻，不得不说，这些石刻够水平。 ​,0,0,0
旅游,南宁到德天瀑布的合那高速沿途的风景，据说是最美的自驾公路之一，可惜只限亲历，因为手机拍不出眼睛👀看到的美景2崇左·德天跨国瀑布景区游客集散中心​,0,0,0
旅游,我的这位初中同学，是个男的，惊为天人，我活到这么大，第一次见到，我数了一下，一共发了60条朋友圈，除了第一条是祝妈妈生日快乐外，其余59条全部发的老婆！！！全部！！！哇！！！这个真的是纯情真爱，我真的又可以脑补一部小说了好吗，每次刷到他，一看又是老婆，虽然有点厌烦了，但是不得不说男界 ​展开c,0,0,0
旅游,#花儿与少年#花少6⃣️最后的晚餐有一个颁奖环节，被宋茜，刘烨，金晨和邓恩熙给感动到了，宋茜的颁奖词是愿Victoria永远Victoria🥹刘烨的是每一个片叶子都是独一无二的，但是你一定是最热爱生活的，真的很符合她们qwq。 ​,0,0,0
旅游,📍羊卓雍湖 | 有一种蓝叫羊湖蓝被羊湖的浪漫治愈的一天🎽2山南·羊湖景区​,0,0,0
旅游,道成岙-西岙-道成岙环线，横跨九阔岭菩提岭两条古道，一开始上坡路很多，坚持下来后又经过一段落叶铺就的小心翼翼的下坡段，中途还经历了找路屁股蹲（多亏一个自己一人爬山的年轻人引导），但蓝天红枫秋天的色彩斑斓治愈一切。作为膝盖受伤后第一次有点强度的运动，还是挺为自己自豪的。 ​,0,0,0
旅游,【注意！贵州梵净山旅游区部分景点暂时封闭】12月7日，贵州梵净山旅游区发布关于部分景点暂时封闭的紧急通知。主要内容如下：因受夜间强冷空气影响，梵净山旅游区部分景点出现凝冻。为保障游览安全，2024年12月7日梵净山旅游区木栈道（东线）、红云金顶、老金顶暂时封闭，具体开放时间可关注“梵净 ​展开c,0,0,0
旅游,2024.12.7珠海图书馆，风景，民宿。2023年再见！ ​,0,0,0
旅游,下了飞的，直奔圆明园，冬日游园，阳光、冷风、湖面、殿、树和鸳鸯鸟，还有健跑的学子2北京·圆明园​,0,0,0
旅游,一棵乌桕树便可以成为这个季节最美的风景。在这个最佳的观赏期里，不妨放慢脚步，走进新区的乡村田野或城市公园，去欣赏那一树树的乌桕树吧。它们不仅用绚烂的色彩装点了秋天的新区，更用丰富的文化故事和价值滋养了我们的心灵。让我们在欣赏美景的同时，也感受到大自然的美好和生命的奇迹。 ​,0,0,0
旅游,#寻美内蒙古#呼伦贝尔的冬天，是一幅壮丽的冰雪画卷，它以无垠的雪原、晶莹剔透的冰凌和银装素裹的森林，构成了一个梦幻般的冬日仙境。在这片广袤的土地上，冬天来得早且持续时间长，从初秋的凉意到深冬的严寒，仿佛只是转眼间的事情。随着第一场雪的悄然降临，呼伦贝尔便逐渐披上了一层洁白的外衣。 ​展开c,0,0,0
社会,【专家解读#春节申遗副标题有哪些内涵#】12月4日，我国申报的“春节——中国人庆祝传统新年的社会实践”，列入联合国教科文组织人类非物质文化遗产代表作名录。名录项目中的文字表述，#春节后面为什么有一个破折号#？为什么需要这样一个副标题再去定义春节？这个“实践”又代表着什么样的含义？戳视频 ​展开c,0,0,0
社会,关于“高三女生酒后被强奸案”。2024年11月，有网友在短视频平台发布视频称，今年2月29日，自己正在读高三的女儿，在晚自习期间被女同学带出去和社会上的男子喝酒，被多名男子灌醉后，被其中的两名20岁左右的男子强奸致死。11月20日，发帖网友王女士告诉扬子晚报记者，目前两名涉案男子已经以强奸 ​展开c,0,0,0
社会,#江秋莲的排面#1、微博文字和视频内容完全一致，发布时间高度集中，涉嫌有偿新闻，请@首都网警@山东网警@青岛网警关注；2、一批号称坐拥数十万甚至数百万粉丝的蓝V，发布2~4小时后，转和赞（不含评论区的赞）大都接近于零，表明它们的粉丝大都是买来的僵尸粉，这是欺诈行为，一欺诈广告客户，二 ​展开c,0,0,0
社会,什么年龄觉醒都不算晚年过半百也能为了社会的公正平等奋斗发声，是很酷的事​,0,0,0
社会,#魏牌全新蓝山#魏牌全新蓝山又又又一次交安全作业了，“高架桥坠落挑战”秀了把肌肉，也不忘践行自己的社会责任，给我们带来了一场安全体验活动，近距离感受魏牌全新蓝山可靠的安全性。咱们也得时刻记得：道路千万条，安全第一条。#智驾数码团#L科技小泷的微博视频​,0,0,0
社会,#女硕士#热知识 社会上不会有女流浪汉拐卖、qj、绑架哪一样都是重罪，结果加了结婚证就变成了轻飘飘的一句好心收留哦甚至连结婚证都没有，就因为她是这家人口中的“流浪汉”她拿到纸笔后，写下的第一个字就是跑…L绣球小兔比的微博视频​,0,0,0
社会,【#你好，明天#】#无底线的祁天道们早该凉凉了#网红“祁天道”被拘，账号被封。合谋摆拍，低俗直播，违背公序良俗，扰乱社会秩序，早该凉凉。为博流量无下限，蹭炒热点不可取！为了流量，贪图利益，蓄意造假，终被流量反噬。敬畏法律，遵守规则，方为大道；拒绝病态流量，矫正跑偏价值，才是正道。 ​,0,0,0
社会,很少因为社会新闻生气了。。。但是和顺县收留女硕士这个事真的还是震撼我全家。。十几年前经济最发达的时候理工科硕士，如果没有被人收留，她指不定在哪家大厂当高管，也会有家庭也可以有孩子，她的孩子可以从小接受很好的教育。而不是现在这样被迫在山沟沟里过了十几年。而且她家里有报警有寻亲，在疫 ​展开c,0,0,0
社会,#江秋莲发布谭斌道歉信和保证书#看了这个热搜下的广场，真的不得不感叹时代变了啊。结合这两天的“民调”（图），我感觉这就是反骗捐三个月以来最大的成功了。如果说理记发起的四个投票还是属于“样本选择偏差”，毕竟看理记微博的大多数都是理记粉丝，那么大风吹秦博主的投票可谓是中立的“民 ​展开c,0,0,0
社会,当你说古代社会有道德标准时，他们骂你封建糟粕；当你说现代社会不该卖身时，他们骂你不如西方。擦边粉这是封建社会和资本主义交合生出来的怪胎，这个怪胎能在中国社会大行其道，并霸占舆论主导，势必会造成更为严重、动摇国本的后果。不要觉得我危言耸听，思想立场的分裂，本质上是政治上的分裂。 ​展开c,0,0,0
社会,我天呢….当妈的看了这视频真想给她来两下子，甚至看到她第一下猛摔，后面我都没敢看。把一个新生儿直接高高举起丢飞在床上，我他吗平时丢手机都不敢这么丢。掐脖子，扇耳光，还有奶瓶打小宝宝的头。关键是这娘们好像还逃回国了……..​,0,0,0
